BLOCKID|DISTRICT
480019509012007|003
480019509012008|003
480019509012009|003
480019509012010|003
480019509012011|003
480019509012012|003
480019509012013|003
480019509012014|003
480019509012015|003
480019509012016|003
480019509012017|003
480019509012018|003
480019509012019|003
480019509012020|003
480019509012021|003
480019509012022|003
480019509012023|003
480019509012024|003
480019509012025|003
480019509012026|003
480019509012027|003
480019509012028|003
480019509012029|003
480019509012030|003
480019509012031|003
480019509012032|003
480019509012033|003
480019509012034|003
480019509012035|003
480019509013000|003
480019509013001|003
480019509013002|003
480019509013003|003
480019509013004|003
480019509013005|003
480019509013006|003
480019509013007|003
480019509013008|003
480019509013009|003
480019509013010|003
480019509013011|003
480019509013012|003
480019509013013|003
480019509013014|003
480019509013015|003
480019509013016|003
480019509013017|003
480019509013018|003
480019509013019|003
480019509013020|003
480019509013021|003
480019509014000|003
480019509014001|003
480019509014002|003
480019509014003|003
480019509014004|003
480019509014005|003
480019509014006|003
480019509014007|003
480019509014008|003
480019509014009|003
480019509014010|003
480019509014011|003
480019509014012|003
480019509014013|003
480019509014014|003
480019509014015|003
480019509014016|003
480019509014017|003
480019509014018|003
480019509014019|003
480019509014020|003
480019509014021|003
480019509014022|003
480019509014023|003
480019509014024|003
480019509014025|003
480019509014026|003
480019509014027|003
480019509014028|003
480019509014029|003
480019509014030|003
480019509014031|003
480019509014032|003
480019509014033|003
480019509014034|003
480019509014035|003
480019509014036|003
480019509014037|003
480019509014038|003
480019509014039|003
480019509014040|003
480019509014041|003
480019509014042|003
480019509014043|003
480019509014044|003
480019509014045|003
480019509014046|003
480019509014047|003
480019509014048|003
480019509014049|003
480019509014050|003
480019509014051|003
480019509014052|003
480019509014053|003
480019509014054|003
480019509014055|003
480019509014056|003
480019509014057|003
480019509014058|003
480019509014059|003
480019509014060|003
480019509014061|003
480019509014062|003
480019509014063|003
480019509014064|003
480019509014065|003
480019509014066|003
480019509014067|003
480019509014068|003
480019509014069|003
480019509014070|003
480019509014071|003
480019509014072|003
480019509014073|003
480019509014074|003
480019509014075|003
480019509021000|003
480019509021001|003
480019509021002|003
480019509021003|003
480019509021004|003
480019509021005|003
480019509021006|003
480019509021007|003
480019509021008|003
480019509021009|003
480019509021010|003
480019509021011|003
480019509021012|003
480019509021013|003
480019509021014|003
480019509021015|003
480019509021016|003
480019509021017|003
480019509021018|003
480019509021019|003
480019509021020|003
480019509021021|003
480019509021022|003
480019509021023|003
480019509021024|003
480019509021025|003
480019509021026|003
480019509021027|003
480019509021028|003
480019509021029|003
480019509021030|003
480019509021031|003
480019509021032|003
480019509021033|003
480019509021034|003
480019509021035|003
480019509021036|003
480019509021037|003
480019509021038|003
480019509021039|003
480019509021040|003
480019509021041|003
480019509021042|003
480019509021043|003
480019509021044|003
480019509021045|003
480019509021046|003
480019509021047|003
480019509021048|003
480019509021049|003
480019509021050|003
480019509021051|003
480019509021052|003
480019509021053|003
480019509021054|003
480019509021055|003
480019509021056|003
480019509021057|003
480019509021058|003
480019509021059|003
480019509021060|003
480019509021061|003
480019509021062|003
480019509021063|003
480019509021064|003
480019509021065|003
480019509021066|003
480019509021067|003
480019509021068|003
480019509022000|003
480019509022001|003
480019509022002|003
480019509022003|003
480019509022004|003
480019509022005|003
480019509022006|003
480019509022007|003
480019509022008|003
480019509022009|003
480019509022010|003
480019509022011|003
480019509022012|003
480019509022013|003
480019509022014|003
480019509022015|003
480019509022016|003
480019509022017|003
480019509022018|003
480019509022019|003
480019509022020|003
480019509022021|003
480019509022022|003
480019509022023|003
480019509022024|003
480019509022025|003
480019509022026|003
480019509022027|003
480019509022028|003
480019509022029|003
480019509022030|003
480019509022031|003
480019509022032|003
480019509022033|003
480019509022034|003
480019509022035|003
480019509022036|003
480019509022037|003
480019509022038|003
480019509022039|003
480019509022040|003
480019509022041|003
480019509022042|003
480019509022043|003
480019509022044|003
480019509022045|003
480019509022046|003
480019509022047|003
480019509022048|003
480019509022049|003
480019509022050|003
480019509022051|003
480019509022052|003
480019509022053|003
480019509022054|003
480019509022055|003
480019509022056|003
480019509022057|003
480019509022058|003
480019509022059|003
480019509022060|003
480019509022061|003
480019509022062|003
480019509022063|003
480019509022064|003
480019509022065|003
480019509022066|003
480019509022067|003
480019509022068|003
480019509022069|003
480019509022070|003
480019509022071|003
480019509022072|003
480019509022073|003
480019509022074|003
480019509022075|003
480019509022076|003
480019509022077|003
480019509022078|003
480019509022079|003
480019509022080|003
480019509022081|003
480019509022082|003
480019509022083|003
480019509022084|003
480019509022085|003
480019509022086|003
480019509022087|003
480019509022088|003
480019509022089|003
