BLOCKID|DISTRICT
480850307011020|29850
480850307011021|29850
480850307011022|29850
480850307011023|29850
480850307011024|29850
480850307011025|29850
480850307011026|29850
480850307011027|29850
480850307011028|29850
480850307011029|29850
480850307011030|29850
480850307011031|29850
480850307011032|29850
480850307011033|29850
480850307011034|29850
480850307011035|29850
480850307011036|29850
480850307011037|29850
480850307011038|29850
480850307011039|29850
480850307011040|29850
480850307011041|29850
480850307011042|29850
480850307011043|29850
480850307011044|29850
480850307011045|29850
480850307011046|29850
480850307011047|29850
480850307011048|29850
480850307011049|29850
480850307011050|29850
480850307011051|29850
480850307011052|29850
480850307011053|29850
480850307011054|29850
480850307011055|29850
480850307011056|29850
480850307011057|29850
480850307011058|29850
480850307011059|29850
480850307011060|29850
480850307011061|29850
480850307011062|29850
480850307011063|29850
480850307011064|29850
480850307011065|29850
480850307011066|29850
480850307011067|29850
480850307011068|29850
480850307011069|29850
480850307011070|29850
480850307011071|29850
480850307011072|29850
480850307012000|29850
480850307012001|29850
480850307012002|29850
480850307012003|29850
480850307012004|29850
480850307012005|29850
480850307012006|29850
480850307012007|29850
480850307012008|29850
480850307012009|29850
480850307012010|29850
480850307012011|29850
480850307012012|29850
480850307012013|29850
480850307012014|29850
480850307012015|29850
480850307012016|29850
480850307012017|29850
480850307012018|29850
480850307012019|29850
480850307012020|29850
480850307012021|29850
480850307012022|29850
480850307012023|29850
480850307012024|29850
480850307012025|29850
480850307012026|29850
480850307012027|29850
480850307012028|29850
480850307012029|29850
480850307012030|29850
480850307012031|29850
480850307012032|29850
480850307012033|29850
480850307012034|29850
480850307012035|29850
480850307012036|29850
480850307012037|29850
480850307012038|29850
480850307012039|29850
480850307012040|29850
480850307012041|29850
480850307012042|29850
480850307012043|29850
480850307012044|29850
480850307021000|29850
480850307021001|29850
480850307021002|29850
480850307021003|29850
480850307021004|29850
480850307021005|29850
480850307021006|29850
480850307021007|29850
480850307021008|29850
480850307021009|29850
480850307021010|29850
480850307021011|29850
480850307021012|29850
480850307021013|29850
480850307021014|29850
480850307021015|29850
480850307021016|29850
480850307021017|29850
480850307021018|29850
480850307021019|29850
480850307021020|29850
480850307021021|29850
480850307021022|29850
480850307021023|29850
480850307021024|29850
480850307021025|29850
480850307021026|29850
480850307021027|29850
480850307021028|29850
480850307022000|29850
480850307022001|29850
480850307022002|29850
480850307022003|29850
480850307022004|29850
480850307022005|29850
480850307022006|29850
480850307022007|29850
480850307022008|29850
480850307022009|29850
480850307022010|29850
480850307022011|29850
480850307022012|29850
480850307022013|29850
480850307022014|29850
480850307022015|29850
480850307022016|29850
480850307022017|29850
480850307022018|29850
480850307022019|29850
480850307022020|29850
480850307022021|29850
480850307022022|29850
480850307022023|29850
480850307022024|29850
480850307022025|29850
480850307022026|29850
480850307022027|29850
480850307022028|29850
480850307022029|29850
480850307022030|29850
480850307022031|29850
480850307022032|29850
480850307022033|29850
480850307022034|29850
480850307022035|29850
480850307022036|29850
480850307022037|29850
480850307022038|29850
480850307022039|29850
480850307022040|29850
480850307022041|29850
480850307022042|29850
480850307022043|29850
480850307022044|29850
480850307022045|29850
480850307022046|29850
480850307022047|29850
480850307022048|29850
480850307022049|29850
480850307022050|29850
480850307022051|29850
480850307022052|29850
480850307022053|29850
480850307022054|29850
480850307022055|29850
480850307022056|29850
480850307022057|29850
480850307022058|29850
480850307022059|29850
480850307022060|29850
480850307022061|29850
480850307022062|29850
480850307022063|29850
480850307022064|29850
480850307022065|29850
480850307023000|29850
480850307023001|29850
480850307023002|29850
480850307023003|29850
480850307023004|29850
480850307023005|29850
480850307023006|29850
480850307023007|29850
480850307023008|29850
480850307023009|29850
480850307023010|29850
480850307023011|29850
480850307023012|29850
480850307023013|29850
480850307023014|29850
480850307023015|29850
480850307023016|29850
480850307023017|29850
480850307023018|29850
480850307023019|29850
480850307023020|29850
480850307023021|29850
480850307023022|29850
480850307023023|29850
480850307023024|29850
480850307023025|29850
480850307023026|29850
480850307023027|29850
480850307023028|29850
480850307023029|29850
480850307023030|29850
480850307023031|29850
480850307023032|29850
480850307023033|29850
480850307023034|29850
480850307023035|29850
480850307023036|29850
480850307023037|29850
480850307023038|29850
480850307023039|29850
480850307023040|29850
480850307023041|29850
480850307023042|29850
480850307023043|29850
480850307023044|29850
480850307023045|29850
480850307023046|29850
480850307023047|29850
480850307023048|29850
480850307023049|29850
480850307023050|29850
480850307023051|29850
480850307023052|29850
480850307023053|29850
480850307023054|29850
480850307023055|29850
480850307023056|29850
480850307023057|29850
480850307023058|29850
480850307023059|29850
480850307023060|29850
480850307023061|29850
480850307023062|29850
480850307023063|29850
480850307023064|29850
480850307023065|29850
480850307023066|29850
480850307023067|29850
480850307023068|29850
480850307023069|29850
480850307023070|29850
480850307023071|29850
480850307023072|29850
480850307023073|29850
480850307023074|29850
480850307023075|29850
480850307023076|29850
480850307024000|29850
480850307024001|29850
480850307024002|29850
480850307024003|29850
480850307024004|29850
480850307024005|29850
480850307024006|29850
480850307024007|29850
480850307024008|29850
480850307024009|29850
480850307024010|29850
480850307024011|29850
480850307024012|29850
480850307024013|29850
480850307024014|29850
480850307024015|29850
480850307024016|29850
480850307024017|29850
480850307024018|29850
480850307024019|29850
480850307024020|29850
480850307024021|29850
480850307024022|29850
480850307024023|29850
480850307024024|29850
480850307024025|29850
480850307024026|29850
480850307024027|29850
480850307024028|29850
480850307024029|29850
480850307024030|29850
480850307024031|29850
480850307024032|29850
480850307024033|29850
480850307024034|29850
480850307024035|29850
480850307024036|29850
480850307024037|29850
480850307024038|29850
480850307024039|29850
480850307024040|29850
480850307025000|29850
480850307025001|29850
480850307025002|29850
480850307025003|29850
480850307025004|29850
480850307025005|29850
480850307025006|29850
480850307025007|29850
480850307025008|29850
480850307025009|29850
480850307025010|29850
480850307025011|29850
480850307025012|29850
480850307025013|29850
480850307025014|29850
480850307025015|29850
480850307025016|29850
480850307025017|29850
480850307025018|29850
480850307025019|29850
480850307025020|29850
480850307025021|29850
480850307025022|29850
480850307025023|29850
480850307025024|29850
480850307025025|29850
480850307025026|29850
480850307025027|29850
480850307025028|29850
480850307025029|29850
480850307025030|29850
480850307025031|29850
480850308011000|29850
480850308011001|29850
480850308011002|29850
480850308011003|29850
480850308011004|29850
480850308011005|29850
480850308011006|29850
480850308011007|29850
480850308011008|29850
480850308011009|29850
480850308011010|29850
480850308011011|29850
480850308011012|29850
480850308011013|29850
480850308011014|29850
480850308011015|29850
480850308012000|29850
480850308012001|29850
480850308012002|29850
480850308012003|29850
480850308012004|29850
480850308012005|29850
480850308012006|29850
480850308012007|29850
480850308012008|29850
480850308012009|29850
480850308012010|29850
480850308012011|29850
480850308012012|29850
480850308012013|29850
480850308012014|29850
480850308012015|29850
480850308012016|29850
480850308012017|29850
480850308012018|29850
480850308012019|29850
480850308013000|29850
480850308013001|29850
480850308013002|29850
480850308013003|29850
480850308013004|29850
480850308013005|29850
480850308013006|29850
480850308013007|29850
480850308013008|29850
480850308013009|29850
480850308013010|29850
480850308013011|29850
480850308013012|29850
480850308013013|29850
480850308013014|29850
480850308013015|29850
480850308013016|29850
480850308013017|29850
480850308021000|29850
480850308021001|29850
480850308021002|29850
480850308021003|29850
480850308021004|29850
480850308021005|29850
480850308021006|29850
480850308021007|29850
480850308021008|29850
480850308021009|29850
480850308021010|29850
480850308021011|29850
480850308021012|29850
480850308021013|29850
480850308021014|29850
480850308021015|29850
480850308021016|29850
480850308021017|29850
480850308021018|29850
480850308021019|29850
480850308021020|29850
480850308021021|29850
480850308021022|29850
480850308021023|29850
480850308021024|29850
480850308021025|29850
480850308021026|29850
480850308021027|29850
480850308021028|29850
480850308021029|29850
480850308021030|29850
480850308021031|29850
480850308021032|29850
480850308021033|29850
480850308021034|29850
480850308021035|29850
480850308021036|29850
480850308021037|29850
480850308021038|29850
480850308021039|29850
480850308021040|29850
480850308021041|29850
480850308021042|29850
480850308021043|29850
480850308021044|29850
480850308021045|29850
480850308021046|29850
480850308021047|29850
480850308021048|29850
480850308021049|29850
480850308021050|29850
480850308021051|29850
480850308021052|29850
480850308021053|29850
480850308021054|29850
480850308021055|29850
480850308021056|29850
480850308021057|29850
480850308021058|29850
480850308021059|29850
480850308021060|29850
480850308021061|29850
480850308021062|29850
480850308021063|29850
480850308021064|29850
480850308022000|29850
480850308022001|29850
480850308022002|29850
480850308022003|29850
480850308022004|29850
480850308022005|29850
480850308023000|29850
480850308023001|29850
480850308023002|29850
480850308023003|29850
480850308023004|29850
480850308023005|29850
480850308023006|29850
480850308023007|29850
480850308023008|29850
480850308023009|29850
480850308023010|29850
480850308023011|29850
480850308023012|29850
480850308023013|29850
480850308023014|29850
480850308023015|29850
480850308023016|29850
480850308023017|29850
480850308023018|29850
480850308023019|29850
480850308024000|29850
480850308024001|29850
480850308024002|29850
480850308024003|29850
480850308024004|29850
480850308024005|29850
480850308024006|29850
480850308024007|29850
480850308024008|29850
480850308024009|29850
480850308024010|29850
480850308024011|29850
480850308024012|29850
480850308024013|29850
480850308024014|29850
480850308024015|29850
480850308024016|29850
480850308024017|29850
480850308024018|29850
480850308024019|29850
480850308024020|29850
480850308024021|29850
480850308024022|29850
480850308024023|29850
480850308024024|29850
480850308024025|29850
480850308024026|29850
480850308024027|29850
480850308024028|29850
480850308024029|29850
480850308024030|29850
480850308024031|29850
480850308024032|29850
480850308024033|29850
480850308024034|29850
480850308024035|29850
480850308024036|29850
480850308024037|29850
480850308024038|29850
480850308024039|29850
480850308024040|29850
480850308024041|29850
480850308024042|29850
480850308024043|29850
480850308024044|29850
480850308024045|29850
480850308024046|29850
480850308024047|29850
480850308024048|29850
480850308024049|29850
480850308024050|29850
480850308024051|29850
480850308024052|29850
480850308024053|29850
480850308024054|29850
480850308024055|29850
480850308024056|29850
480850308024057|29850
480850308024058|29850
480850308024059|29850
480850308024060|29850
480850308024061|29850
480850308024062|29850
480850308024063|29850
480850308024064|29850
480850308024065|29850
480850308024066|29850
480850309011000|29850
480850309011001|29850
480850309011002|29850
480850309011003|29850
480850309011004|29850
480850309011005|29850
480850309011006|29850
480850309011007|29850
480850309011008|29850
480850309011009|29850
480850309011010|29850
480850309011011|29850
480850309011012|29850
480850309011013|29850
480850309011014|29850
480850309011015|29850
480850309011016|29850
480850309011017|29850
480850309011018|29850
480850309011019|29850
480850309011020|29850
480850309011021|29850
480850309011022|29850
480850309011023|29850
480850309011024|29850
480850309011025|29850
480850309011026|29850
480850309011027|29850
480850309011028|29850
480850309011029|29850
480850309011030|29850
480850309011031|29850
480850309011032|29850
480850309011033|29850
480850309011034|29850
480850309011035|29850
480850309011036|29850
480850309011037|29850
480850309011038|29850
480850309011039|29850
480850309011040|29850
480850309011041|29850
480850309011042|29850
480850309011043|29850
480850309011044|29850
480850309011045|29850
480850309011046|29850
480850309011047|29850
480850309011048|29850
480850309011049|29850
480850309011050|29850
480850309011051|29850
480850309011052|29850
480850309011053|29850
480850309011054|29850
480850309011055|29850
480850309011056|29850
480850309021000|29850
480850309021001|29850
480850309021002|29850
480850309021003|29850
480850309021004|29850
480850309021005|29850
480850309021006|29850
480850309021007|29850
480850309021008|29850
480850309021009|29850
480850309021010|29850
480850309031000|29850
480850309031001|29850
480850309031002|29850
480850309031003|29850
480850309031004|29850
480850309031005|29850
480850309031006|29850
480850309031007|29850
480850309031008|29850
480850309031009|29850
480850309031010|29850
480850309031011|29850
480850309031012|29850
480850309031013|29850
480850309031014|29850
480850309031015|29850
480850309031016|29850
480850309031017|29850
480850309031018|29850
480850309031019|29850
480850309031020|29850
480850309031021|29850
480850309031022|29850
480850309031023|29850
480850309031024|29850
480850309031025|29850
480850309031026|29850
480850309031027|29850
480850309031028|29850
480850309032000|29850
480850309032001|29850
480850309032002|29850
480850309032003|29850
480850309032004|29850
480850309032005|29850
480850309032006|29850
480850309032007|28380
480850309032008|29850
480850309032009|28380
480850309032010|28380
480850309032011|28380
480850309032012|28380
480850309032013|28380
480850309032014|28380
480850309032015|28380
480850309032016|28380
480850309032017|28380
480850309032018|28380
480850309032019|28380
480850309032020|28380
480850309032021|28380
480850309032022|29850
480850309032023|29850
480850309032024|28380
480850309032025|29850
480850309032026|29850
480850309032027|29850
480850309032028|28380
480850309032029|29850
480850309033000|29850
480850309033001|29850
480850309033002|29850
480850309033003|29850
480850309033004|29850
480850309033005|29850
480850309033006|29850
480850309033007|29850
480850309033008|29850
480850309033009|29850
480850309033010|29850
480850309033011|29850
480850309033012|29850
480850309033013|29850
480850309033014|29850
480850309033015|29850
480850309033016|29850
480850309033017|29850
480850309033018|29850
480850309033019|29850
480850309033020|29850
480850309033021|29850
480850309033022|29850
480850309033023|29850
480850309033024|29850
480850309033025|29850
480850309033026|29850
480850309033027|29850
480850309033028|29850
480850309033029|29850
480850309033030|29850
480850309033031|29850
480850309033032|29850
480850309033033|29850
480850309033034|29850
480850309033035|29850
480850309033036|29850
480850309033037|29850
480850309033038|29850
480850309034000|29850
480850309034001|29850
480850309034002|29850
480850309034003|29850
480850309034004|29850
480850309034005|29850
480850309034006|29850
480850309034007|29850
480850309034008|29850
480850309034009|29850
480850309034010|29850
480850309034011|29850
480850309034012|29850
480850309034013|29850
480850309034014|29850
480850309034015|29850
480850309034016|29850
480850309034017|29850
480850309034018|29850
480850309034019|29850
480850309034020|29850
480850309034021|29850
480850309034022|29850
480850309034023|29850
480850309034024|29850
480850309034025|29850
480850309034026|29850
480850309034027|29850
480850309034028|29850
480850309034029|29850
480850309034030|29850
480850309034031|29850
480850309034032|29850
480850309034033|29850
480850309034034|29850
480850309034035|29850
480850309034036|29850
480850309034037|29850
480850309034038|29850
480850309034039|29850
480850309034040|29850
480850309034041|29850
480850309034042|29850
480850309034043|29850
480850309034044|29850
480850309034045|29850
480850309034046|29850
480850309034047|29850
480850309034048|29850
480850309034049|29850
480850309034050|29850
480850309034051|29850
480850309034052|29850
480850309034053|29850
480850309034054|29850
480850309034055|29850
480850309034056|29850
480850309034057|29850
480850309034058|29850
480850310031000|35850
480850310031001|35850
480850310031002|35850
480850310031003|35850
480850310031004|35850
480850310031005|35850
480850310031006|35850
480850310031007|35850
480850310031008|35850
480850310031009|35850
480850310031010|35850
480850310031011|35850
480850310031012|35850
480850310031013|35850
480850310031014|35850
480850310031015|35850
480850310031016|35850
480850310031017|35850
480850310031018|35850
480850310031019|35850
480850310031020|35850
480850310031021|35850
480850310031022|35850
480850310031023|35850
480850310031024|35850
480850310031025|35850
480850310031026|29850
480850310031027|29850
480850310031028|29850
480850310031029|29850
480850310031030|29850
480850310031031|29850
480850310031032|35850
480850310031033|35850
480850310031034|35850
480850310031035|35850
480850310031036|35850
480850310031037|35850
480850310031038|35850
480850310031039|35850
480850310031040|35850
480850310031041|29850
480850310031042|29850
480850310031043|29850
480850310031044|29850
480850310031045|29850
480850310031046|29850
480850310031047|35850
480850310031048|35850
480850310031049|35850
480850310031050|35850
480850310031051|35850
480850310031052|35850
480850310031053|35850
480850310031054|35850
480850310031055|35850
480850310031056|35850
480850310031057|35850
480850310031058|35850
480850310031059|35850
480850310031060|35850
480850310031061|35850
480850310031062|35850
480850310031063|35850
480850310031064|35850
480850310031065|35850
480850310031066|35850
480850310031067|35850
480850310031068|35850
480850310031069|35850
480850310031070|35850
480850310031071|35850
480850310031072|29850
480850310031073|29850
480850310031074|35850
480850310031075|35850
480850310031076|35850
480850310031077|35850
480850310031078|35850
480850310031079|35850
480850310031080|35850
480850310031081|35850
480850310031082|29850
480850310031083|29850
480850310031084|35850
480850310032000|35850
480850310032001|35850
480850310032002|35850
480850310032003|35850
480850310032004|35850
480850310032005|35850
480850310032006|35850
480850310032007|35850
480850310032008|35850
480850310032009|35850
480850310032010|35850
480850310032011|35850
480850310032012|35850
480850310032013|35850
480850310032014|35850
480850310032015|35850
480850310032016|35850
480850310032017|35850
480850310032018|35850
480850310032019|35850
480850310032020|35850
480850310032021|35850
480850310032022|35850
480850310032023|35850
480850310032024|35850
480850310032025|35850
480850310032026|35850
480850310032027|35850
480850310032028|35850
480850310032029|29850
480850310032030|29850
480850310032031|35850
480850310032032|35850
480850310032033|35850
480850310032034|35850
480850310032035|35850
480850310032036|35850
480850310032037|29850
480850310032038|35850
480850310032039|35850
480850310032040|35850
480850310033000|29850
480850310033001|29850
480850310033002|29850
480850310033003|29850
480850310033004|29850
480850310033005|29850
480850310033006|29850
480850310033007|29850
480850310033008|35850
480850310033009|35850
480850310033010|29850
480850310033011|29850
480850310033012|29850
480850310033013|29850
480850310033014|29850
480850310033015|29850
480850310033016|29850
480850310033017|29850
480850310033018|29850
480850310033019|29850
480850310033020|29850
480850310033021|29850
480850310033022|29850
480850310033023|29850
480850310033024|29850
480850310033025|29850
480850310033026|29850
480850310033027|29850
480850310033028|29850
480850310033029|29850
480850310033030|29850
480850310033031|29850
480850310033032|29850
480850310033033|29850
480850310033034|29850
480850310033035|29850
480850310033036|29850
480850310033037|29850
480850310051000|35850
480850310051001|35850
480850310051002|35850
480850310051003|35850
480850310051004|35850
480850310051005|35850
480850310051006|35850
480850310051007|35850
480850310051008|35850
480850310051009|35850
480850310051010|35850
480850310051011|35850
480850310051012|35850
480850310051013|35850
480850310051014|35850
480850310051015|35850
480850310051016|35850
480850310051017|35850
480850310051018|35850
480850310051019|35850
480850310051020|35850
480850310051021|35850
480850310051022|35850
480850310051023|35850
480850310051024|35850
480850310051025|35850
480850310051026|35850
480850310051027|35850
480850310051028|35850
480850310051029|35850
480850310051030|35850
480850310051031|35850
480850310051032|35850
480850310051033|35850
480850310051034|35850
480850310051035|35850
480850310051036|35850
480850310051037|35850
480850310051038|35850
480850310051039|35850
480850310051040|35850
480850310051041|35850
480850310051042|35850
480850310052000|29850
480850310052001|29850
480850310052002|29850
480850310052003|29850
480850310052004|29850
480850310052005|29850
480850310052006|29850
480850310052007|29850
480850310052008|29850
480850310052009|29850
480850310052010|29850
480850310052011|29850
480850310052012|29850
480850310052013|35850
480850310052014|35850
480850310052015|35850
480850310052016|35850
480850310052017|29850
480850310052018|35850
480850310052019|35850
480850310052020|35850
480850310052021|35850
480850310052022|35850
480850310052023|35850
480850310052024|35850
480850310052025|35850
480850310052026|35850
480850310052027|35850
480850310052028|35850
480850310052029|35850
480850310052030|35850
480850310052031|35850
480850310052032|35850
480850310052033|35850
480850310052034|35850
480850310052035|35850
480850310052036|35850
480850310052037|35850
480850310052038|35850
480850310052039|35850
480850310052040|35850
480850310052041|35850
480850310052042|35850
480850310052043|35850
480850310052044|35850
480850310052045|35850
480850310052046|35850
480850310052047|35850
480850310052048|35850
480850310052049|35850
480850310052050|35850
480850310052051|35850
480850310052052|35850
480850310061000|35850
480850310061001|35850
480850310061002|35850
480850310061003|35850
480850310061004|35850
480850310061005|35850
480850310061006|35850
480850310061007|35850
480850310061008|35850
480850310061009|35850
480850310061010|35850
480850310061011|35850
480850310061012|35850
480850310061013|35850
480850310061014|35850
480850310061015|35850
480850310061016|35850
480850310061017|35850
480850310061018|35850
480850310061019|35850
480850310061020|35850
480850310061021|35850
480850310061022|35850
480850310061023|35850
480850310061024|35850
480850310061025|35850
480850310061026|35850
480850310061027|35850
480850310061028|35850
480850310061029|35850
480850310061030|35850
480850310062000|35850
480850310062001|35850
480850310062002|35850
480850310062003|35850
480850310062004|35850
480850310062005|35850
480850310062006|35850
480850310062007|35850
480850310062008|35850
480850310062009|35850
480850310062010|35850
480850310062011|35850
480850310062012|35850
480850310062013|35850
480850310062014|35850
480850310062015|35850
480850310062016|35850
480850310062017|35850
480850310062018|35850
480850310062019|35850
480850310062020|35850
480850310062021|35850
480850310062022|35850
480850310062023|35850
480850310062024|35850
480850310062025|35850
480850310062026|35850
480850310062027|35850
480850310062028|35850
480850310062029|35850
480850310062030|35850
480850310062031|35850
480850310062032|35850
480850310062033|35850
480850310071000|35850
480850310071001|35850
480850310071002|35850
480850310071003|35850
480850310071004|35850
480850310071005|35850
480850310071006|35850
480850310071007|35850
480850310071008|35850
480850310071009|35850
480850310071010|35850
480850310071011|35850
480850310071012|35850
480850310071013|35850
480850310071014|35850
480850310071015|35850
480850310071016|35850
480850310071017|35850
480850310071018|35850
480850310071019|35850
480850310071020|35850
480850310071021|35850
480850310071022|35850
480850310071023|35850
480850310071024|35850
480850310071025|35850
480850310071026|35850
480850310071027|35850
480850310071028|35850
480850310071029|35850
480850310071030|35850
480850310071031|35850
480850310071032|35850
480850310071033|35850
480850310071034|35850
480850310071035|35850
480850310071036|35850
480850310071037|35850
480850310071038|35850
480850310071039|35850
480850310071040|29850
480850310071041|29850
480850310072000|35850
480850310072001|35850
480850310072002|35850
480850310072003|35850
480850310072004|35850
480850310072005|35850
480850310072006|35850
480850310072007|35850
480850310072008|35850
480850310072009|35850
480850310072010|35850
480850310072011|35850
480850310072012|35850
480850310072013|35850
480850310072014|35850
480850310072015|35850
480850310072016|35850
480850310072017|35850
480850310072018|35850
480850310072019|35850
480850310072020|35850
480850310072021|35850
480850310072022|35850
480850310072023|35850
480850310072024|35850
480850310072025|35850
480850310072026|35850
480850310072027|35850
480850310072028|35850
480850310072029|35850
480850310072030|35850
480850310072031|35850
480850310072032|35850
480850310072033|35850
480850310072034|35850
480850310072035|35850
480850310072036|35850
480850310072037|35850
480850310072038|35850
480850310072039|35850
480850310072040|35850
480850310072041|35850
480850310072042|35850
480850310072043|35850
480850310072044|35850
480850310072045|35850
480850310072046|29850
480850310072047|29850
480850310072048|29850
480850310072049|29850
480850310072050|29850
480850310072051|29850
480850310072052|29850
480850310072053|29850
480850310072054|29850
480850310072055|29850
480850310072056|29850
480850310072057|29850
480850310072058|29850
480850310072059|29850
480850310072060|29850
480850310072061|29850
480850310072062|29850
480850310072063|29850
480850310072064|29850
480850310072065|29850
480850310072066|29850
480850310072067|29850
480850310072068|29850
480850310072069|35850
480850310072070|35850
480850310072071|35850
480850310072072|29850
480850310072073|29850
480850310072074|29850
480850310072075|29850
480850310072076|29850
480850310072077|35850
480850310072078|29850
480850310072079|35850
480850310072080|35850
480850310072081|35850
480850310072082|35850
480850310072083|35850
480850310072084|35850
480850310072085|35850
480850310072086|35850
480850310072087|35850
480850310072088|29850
480850310072089|35850
480850310072090|35850
480850310072091|35850
480850310072092|35850
480850310072093|35850
480850310072094|35850
480850310072095|35850
480850310072096|35850
480850310072097|35850
480850310072098|35850
480850310072099|35850
480850310072100|35850
480850310072101|35850
480850310081000|35850
480850310081001|35850
480850310081002|35850
480850310081003|35850
480850310081004|35850
480850310081005|35850
480850310081006|35850
480850310081007|35850
480850310082000|35850
480850310082001|35850
480850310082002|35850
480850310082003|35850
480850310082004|35850
480850310082005|35850
480850310082006|35850
480850310082007|35850
480850310082008|35850
480850310082009|35850
480850310082010|35850
480850310082011|35850
480850310082012|35850
480850310082013|35850
480850310082014|35850
480850310082015|35850
480850310082016|35850
480850310082017|35850
480850310082018|35850
480850310082019|35850
480850310082020|35850
480850310082021|35850
480850310082022|35850
480850310082023|35850
480850310082024|35850
480850310082025|35850
480850310082026|35850
480850310082027|35850
480850310082028|35850
480850310082029|35850
480850310082030|35850
480850310082031|35850
480850310082032|35850
480850310082033|35850
480850310082034|35850
480850310082035|35850
480850310082036|35850
480850310082037|35850
480850310082038|35850
480850310082039|35850
480850310082040|35850
480850310082041|35850
480850310082042|35850
480850310082043|35850
480850310082044|35850
480850310082045|35850
480850310082046|35850
480850310082047|35850
480850310082048|35850
480850310082049|35850
480850310082050|35850
480850310082051|35850
480850310082052|35850
480850310082053|35850
480850310082054|35850
480850310082055|35850
480850310082056|35850
480850311011000|19080
480850311011001|19080
480850311011002|19080
480850311011003|19080
480850311011004|19080
480850311011005|19080
480850311011006|19080
480850311011007|19080
480850311011008|19080
480850311011009|19080
480850311011010|19080
480850311011011|19080
480850311011012|19080
480850311011013|19080
480850311011014|19080
480850311011015|19080
480850311011016|19080
480850311011017|19080
480850311011018|19080
480850311011019|19080
480850311011020|19080
480850311011021|19080
480850311011022|19080
480850311011023|19080
480850311011024|19080
480850311011025|19080
480850311011026|19080
480850311011027|19080
480850311011028|19080
480850311011029|19080
480850311011030|19080
480850311011031|19080
480850311011032|19080
480850311011033|35850
480850311011034|19080
480850311011035|35850
480850311011036|35850
480850311011037|35850
480850311011038|19080
480850311011039|19080
480850311011040|19080
480850311011041|19080
480850311011042|19080
480850311011043|19080
480850311011044|35850
480850311011045|35850
480850311011046|19080
480850311011047|19080
480850311011048|19080
480850311011049|19080
480850311011050|19080
480850311011051|19080
480850311011052|19080
480850311011053|35850
480850311011054|19080
480850311011055|35850
480850311012000|19080
480850311012001|19080
480850311012002|19080
480850311012003|19080
480850311012004|19080
480850311012005|19080
480850311012006|19080
480850311012007|19080
480850311012008|19080
480850311012009|19080
480850311012010|19080
480850311012011|19080
480850311012012|19080
480850311012013|19080
480850311012014|19080
480850311012015|19080
480850311012016|19080
480850311012017|19080
480850311012018|19080
480850311012019|19080
480850311012020|19080
480850311012021|19080
480850311012022|19080
480850311012023|19080
480850311012024|19080
480850311012025|19080
480850311012026|19080
480850311012027|19080
480850311012028|19080
480850311012029|19080
480850311012030|19080
480850311012031|19080
480850311012032|19080
480850311012033|19080
480850311012034|19080
480850311012035|19080
480850311012036|19080
480850311012037|19080
480850311012038|19080
480850311012039|19080
480850311012040|19080
480850311012041|19080
480850311012042|19080
480850311012043|19080
480850311012044|19080
480850311012045|19080
480850311012046|19080
480850311012047|19080
480850311012048|19080
480850311012049|19080
480850311012050|19080
480850311012051|19080
480850311012052|19080
480850311012053|19080
480850311012054|19080
480850311012055|19080
480850311012056|19080
480850311012057|19080
480850311012058|19080
480850311012059|19080
480850311012060|19080
480850311012061|19080
480850311012062|19080
480850311012063|19080
480850311012064|19080
480850311012065|19080
480850311012066|19080
480850311012067|19080
480850311012068|19080
480850311012069|19080
480850311012070|19080
480850311012071|19080
480850311012072|19080
480850311012073|19080
480850311012074|19080
480850311012075|19080
480850311012076|19080
480850311012077|19080
480850311012078|19080
480850311012079|19080
480850311012080|19080
480850311012081|19080
480850311013000|10350
480850311013001|10350
480850311013002|10350
480850311013003|10350
480850311013004|19080
480850311013005|19080
480850311013006|19080
480850311013007|19080
480850311013008|19080
480850311013009|19080
480850311013010|19080
480850311013011|19080
480850311013012|19080
480850311013013|19080
480850311013014|19080
480850311013015|10350
480850311013016|19080
480850311013017|19080
480850311013018|19080
480850311013019|19080
480850311013020|19080
480850311013021|19080
480850311013022|19080
480850311013023|19080
480850311013024|19080
480850311013025|19080
480850311013026|19080
480850311013027|19080
480850311013028|19080
480850311013029|19080
480850311013030|19080
480850311013031|19080
480850311013032|19080
480850311013033|19080
480850311013034|19080
480850311013035|19080
480850311013036|19080
480850311013037|19080
480850311013038|19080
480850311013039|19080
480850311013040|19080
480850311013041|19080
480850311013042|19080
480850311013043|19080
480850311013044|19080
480850311013045|19080
480850311013046|19080
480850311013047|19080
480850311013048|19080
480850311013049|19080
480850311013050|19080
480850311013051|19080
480850311013052|19080
480850311013053|19080
480850311013054|19080
480850311013055|19080
480850311013056|19080
480850311013057|19080
480850311013058|19080
480850311013059|19080
480850311013060|19080
480850311013061|19080
480850311013062|19080
480850311013063|19080
480850311013064|19080
480850311013065|19080
480850311013066|19080
480850311013067|19080
480850311013068|19080
480850311013069|19080
480850311013070|19080
480850311013071|19080
480850311013072|19080
480850311013073|19080
480850311013074|19080
480850311013075|19080
480850311021000|19080
480850311021001|19080
480850311021002|19080
480850311021003|19080
480850311021004|19080
480850311021005|19080
480850311021006|19080
480850311021007|19080
480850311021008|19080
480850311021009|19080
480850311021010|19080
480850311021011|19080
480850311021012|19080
480850311021013|19080
480850311021014|19080
480850311021015|19080
480850311021016|19080
480850311021017|19080
480850311021018|19080
480850311021019|19080
480850311021020|19080
480850311021021|19080
480850311021022|19080
480850311021023|19080
480850311021024|19080
480850311021025|19080
